stu4	charter	dcode	year	wchildpoverty_percent	housing_estimate	pop_estimate	white_percent	employee_ben	r4c	r1a	instr_sal_reg	instr_sal_special	ss_instr	aa_percent	ai_percent	asian_percent	pacific_percent	otherrac_percent	novehicle_percent	dif1	post1
2	0	58030	2010	0.054	12534	31296	0.981000006	4393457	23329	5321238.5	14016117	1681340.875	1792434.5	0.004	0.002	0.006	0	0	0.041000001	12	1
2	0	58030	2011	0.054	12534	31296	0.981000006	4342207	20638.05078	5138913.5	13843191	1539245.875	1707410.25	0.004	0.002	0.006	0	0	0.041000001	13	1
2	0	58030	2012	0.054	12534	31296	0.981000006	4008941.5	63400	5069450.5	12971826	1417695.375	1831683.25	0.004	0.002	0.006	0	0	0.041000001	14	1
2	0	58030	2013	0.054	12534	31296	0.981000006	3814633.75	61530.69141	4867632	12246967	1240167.5	1775278.625	0.004	0.002	0.006	0	0	0.041000001	15	1
2	0	58030	2014	0.054	12534	31296	0.981000006	3884530.25	53907.96875	4905729.5	11987725	1182581.75	1685715.125	0.004	0.002	0.006	0	0	0.041000001	16	1
2	0	58030	2015	0.054	12534	31296	0.981000006	4368328	40000	4454068.5	12160210	1158403.375	1332791.5	0.004	0.002	0.006	0	0	0.041000001	17	1
2	0	58030	2016	0.054	12534	31296	0.981000006	4745667.5	51999.89063	4435551.81	11900155	1205451	1242398.375	0.004	0.002	0.006	0	0	0.041000001	18	1
1	0	58080	1995	0.094	5222	12462	0.952000022	4660000	0	17625000			443000	0.002	0.016000001	0	0	0.001	0.035	-9	0
1	0	58080	1996	0.094	5222	12462	0.952000022	4978000	0	18457000			637000	0.002	0.016000001	0	0	0.001	0.035	-8	0
1	0	58080	1997	0.094	5222	12462	0.952000022	5045000	0	18187000			654000	0.002	0.016000001	0	0	0.001	0.035	-7	0
1	0	58080	1998	0.094	5222	12462	0.952000022	4969000	0	18388000			697000	0.002	0.016000001	0	0	0.001	0.035	-6	0
1	0	58080	1999	0.094	5222	12462	0.952000022	5040000	0	18179000			684000	0.002	0.016000001	0	0	0.001	0.035	-5	0
1	0	58080	2000	0.094	5222	12462	0.952000022	5676000	0	18888000			701000	0.002	0.016000001	0	0	0.001	0.035	-4	0
1	0	58080	2001	0.094	5222	12462	0.952000022	5648000	5000	18517000			601000	0.002	0.016000001	0	0	0.001	0.035	-3	0
1	0	58080	2002	0.094	5222	12462	0.952000022	5844000	0	17679000			555000	0.002	0.016000001	0	0	0.001	0.035	-2	0
1	0	58080	2003	0.094	5222	12462	0.952000022	6130000	0	13786000			682000	0.002	0.016000001	0	0	0.001	0.035	-1	0
1	0	58080	2004	0.094	5222	12462	0.952000022	6163000	0	12620000	7794000	1035000	829000	0.002	0.016000001	0	0	0.001	0.035	0	1
1	1	58080	2005	0.094	5222	12462	0.952000022	6499000	0	12145000	7444000	940000	509000	0.002	0.016000001	0	0	0.001	0.035	1	1
1	0	58080	2006	0.094	5222	12462	0.952000022	1799418.61	0	11666031.17	6899448.25	954998.12	497875.73	0.002	0.016000001	0	0	0.001	0.035	2	1
1	0	58080	2007	0.094	5222	12462	0.952000022	1859334.375	0	10854245.14	6764890.73	901498.125	559872.1875	0.002	0.016000001	0	0	0.001	0.035	3	1
1	0	58080	2008	0.094	5222	12462	0.952000022	1645590.625	0	10787686.18	6611431.31	940686.25	264294.0313	0.002	0.016000001	0	0	0.001	0.035	4	1
1	0	58080	2009	0.094	5222	12462	0.952000022	1641222.75	0	10916270	6766201	970621	314738.6563	0.002	0.016000001	0	0	0.001	0.035	5	1
1	0	58080	2010	0.094	5222	12462	0.952000022	1702183.25	0	10349212	6808518	949074.0625	372121.375	0.002	0.016000001	0	0	0.001	0.035	6	1
1	0	58080	2011	0.094	5222	12462	0.952000022	1874086	0	10630050	6436596.5	786078.25	428097.1875	0.002	0.016000001	0	0	0.001	0.035	7	1
1	0	58080	2012	0.094	5222	12462	0.952000022	2156484.75	0	10445510	6688164.5	782658.875	543591.4375	0.002	0.016000001	0	0	0.001	0.035	8	1
1	0	58080	2013	0.094	5222	12462	0.952000022	2015368	0	10368927	6292790	782826.3125	542720.125	0.002	0.016000001	0	0	0.001	0.035	9	1
1	0	58080	2014	0.094	5222	12462	0.952000022	2186876	0	10265927	6054561	774660.5	466220	0.002	0.016000001	0	0	0.001	0.035	10	1
1	0	58080	2015	0.094	5222	12462	0.952000022	2269574	0	11019335	5923018	739735.1875	651450.875	0.002	0.016000001	0	0	0.001	0.035	11	1
1	0	58080	2016	0.094	5222	12462	0.952000022	2309859.5	0	11011015.64	5631289.5	782461.8125	465035.9375	0.002	0.016000001	0	0	0.001	0.035	12	1
2	0	59070	1995	0.299	9559	22984	0.953999996	4554000	21000	2532000			980000	0.008	0.003	0.004	0	0.018999999	0.054000001	-1	0
2	0	59070	1996	0.299	9559	22984	0.953999996	5181000	0	4754000			1052000	0.008	0.003	0.004	0	0.018999999	0.054000001	0	1
2	1	59070	1997	0.299	9559	22984	0.953999996	5424000	0	5408000			1061000	0.008	0.003	0.004	0	0.018999999	0.054000001	1	1
2	0	59070	1998	0.299	9559	22984	0.953999996	5291000	0	4854000			1080000	0.008	0.003	0.004	0	0.018999999	0.054000001	2	1
2	0	59070	1999	0.299	9559	22984	0.953999996	5225000	0	5075000			1129000	0.008	0.003	0.004	0	0.018999999	0.054000001	3	1
2	0	59070	2000	0.299	9559	22984	0.953999996	5644000	66000	5489000			1201000	0.008	0.003	0.004	0	0.018999999	0.054000001	4	1
2	0	59070	2001	0.299	9559	22984	0.953999996	5876000	0	5591000			1300000	0.008	0.003	0.004	0	0.018999999	0.054000001	5	1
2	0	59070	2002	0.299	9559	22984	0.953999996	6315000	0	6054000			1307000	0.008	0.003	0.004	0	0.018999999	0.054000001	6	1
2	0	59070	2003	0.299	9559	22984	0.953999996	6922000	212724	6401000			1746000	0.008	0.003	0.004	0	0.018999999	0.054000001	7	1
1	0	61010	1995	0.395	17335	37308	0.593999982	4028000	994000	1140000			1684000	0.32100001	0.006	0.006	0	0.035999998	0.156000003	0	1
1	1	61010	1996	0.395	17335	37308	0.593999982	4546000	711000	1131000			1378000	0.32100001	0.006	0.006	0	0.035999998	0.156000003	1	1
1	0	61010	1997	0.395	17335	37308	0.593999982	4679000	681000	1126000			1512000	0.32100001	0.006	0.006	0	0.035999998	0.156000003	2	1
1	0	61010	1998	0.395	17335	37308	0.593999982	4774000	295000	1186000			1224000	0.32100001	0.006	0.006	0	0.035999998	0.156000003	3	1
1	0	61010	1999	0.395	17335	37308	0.593999982	4583000	352000	1196000			1092000	0.32100001	0.006	0.006	0	0.035999998	0.156000003	4	1
1	0	61010	2000	0.395	17335	37308	0.593999982	4843000	610000	2568000			1238000	0.32100001	0.006	0.006	0	0.035999998	0.156000003	5	1
1	0	61010	2001	0.395	17335	37308	0.593999982	5719000	697000	2524000			1115000	0.32100001	0.006	0.006	0	0.035999998	0.156000003	6	1
1	0	61010	2002	0.395	17335	37308	0.593999982	6225000	1243000	2789000			1086000	0.32100001	0.006	0.006	0	0.035999998	0.156000003	7	1
1	0	61010	2003	0.395	17335	37308	0.593999982	7036000	500000	2812000			1476000	0.32100001	0.006	0.006	0	0.035999998	0.156000003	8	1
3	0	61020	1995	0.512	5354	11157	0.186000004	12683000	545000	4874000			3364000	0.782000005	0	0.01	0	0.003	0.282000005	-15	0
3	0	61020	1996	0.512	5354	11157	0.186000004	13269000	24000	7622000			2969000	0.782000005	0	0.01	0	0.003	0.282000005	-14	0
3	0	61020	1997	0.512	5354	11157	0.186000004	13916000	24000	7824000			3059000	0.782000005	0	0.01	0	0.003	0.282000005	-13	0
3	0	61020	1998	0.512	5354	11157	0.186000004	13284000	4000	8135000			2932000	0.782000005	0	0.01	0	0.003	0.282000005	-12	0
3	0	61020	1999	0.512	5354	11157	0.186000004	14179000	323000	7914000			3543000	0.782000005	0	0.01	0	0.003	0.282000005	-11	0
3	0	61020	2000	0.512	5354	11157	0.186000004	15098000	2448000	8406000			3676000	0.782000005	0	0.01	0	0.003	0.282000005	-10	0
3	0	61020	2001	0.512	5354	11157	0.186000004	15352000	910000	8448000			3988000	0.782000005	0	0.01	0	0.003	0.282000005	-9	0
3	0	61020	2002	0.512	5354	11157	0.186000004	16086000	1002000	8840000			4156000	0.782000005	0	0.01	0	0.003	0.282000005	-8	0
3	0	61020	2003	0.512	5354	11157	0.186000004	17010000	1189673	8559000			4934000	0.782000005	0	0.01	0	0.003	0.282000005	-7	0
3	0	61020	2004	0.512	5354	11157	0.186000004	17021000	1176667	8616000	11524000	5082000	4497000	0.782000005	0	0.01	0	0.003	0.282000005	-6	0
3	0	61020	2005	0.512	5354	11157	0.186000004	17137000	577863	8920000	11147000	4867000	4323000	0.782000005	0	0.01	0	0.003	0.282000005	-5	0
1	0	61020	2006	0.512	5354	11157	0.186000004	2475668.02	412535.73	3159629.86	5410739.85	1472993.69	1871389.45	0.782000005	0	0.01	0	0.003	0.282000005	-4	0
1	0	61020	2007	0.512	5354	11157	0.186000004	2427319.75	549955.125	3163675.16	4691431.21	1025491.063	2155775.25	0.782000005	0	0.01	0	0.003	0.282000005	-3	0
1	0	61020	2008	0.512	5354	11157	0.186000004	2218492.75	625658.8125	3220949.8	4286165.1	1069552	1899766.375	0.782000005	0	0.01	0	0.003	0.282000005	-2	0
1	0	61020	2009	0.512	5354	11157	0.186000004	2121104.5	544306.0625	3118060.75	4496698.5	1209365.375	1925260.25	0.782000005	0	0.01	0	0.003	0.282000005	-1	0
0	0	61020	2010	0.512	5354	11157	0.186000004	2150211	528316.3125	3005898.5	4140455.75	1205243.875	1710073.5	0.782000005	0	0.01	0	0.003	0.282000005	0	1
0	1	61020	2011	0.512	5354	11157	0.186000004	2176666.25	466161.6563	2902728.5	3963969	1111302.75	1223101.625	0.782000005	0	0.01	0	0.003	0.282000005	1	1
2	0	61060	1995	0.103	10305	23717	0.916000009	3565000	114000	3351000			286000	0.030999999	0.004	0.014	0.002	0.006	0.034000002	-17	0
2	0	61060	1996	0.103	10305	23717	0.916000009	4160000	0	6597000			311000	0.030999999	0.004	0.014	0.002	0.006	0.034000002	-16	0
2	0	61060	1997	0.103	10305	23717	0.916000009	4657000	0	7251000			392000	0.030999999	0.004	0.014	0.002	0.006	0.034000002	-15	0
2	0	61060	1998	0.103	10305	23717	0.916000009	4526000	0	6135000			607000	0.030999999	0.004	0.014	0.002	0.006	0.034000002	-14	0
2	0	61060	1999	0.103	10305	23717	0.916000009	4753000	0	6182000			932000	0.030999999	0.004	0.014	0.002	0.006	0.034000002	-13	0
2	0	61060	2000	0.103	10305	23717	0.916000009	5450000	0	6447000			796000	0.030999999	0.004	0.014	0.002	0.006	0.034000002	-12	0
2	0	61060	2001	0.103	10305	23717	0.916000009	6019000	0	6639000			828000	0.030999999	0.004	0.014	0.002	0.006	0.034000002	-11	0
2	0	61060	2002	0.103	10305	23717	0.916000009	6821000	0	7112000			884000	0.030999999	0.004	0.014	0.002	0.006	0.034000002	-10	0
2	0	61060	2003	0.103	10305	23717	0.916000009	7932000	0	7394000			1084000	0.030999999	0.004	0.014	0.002	0.006	0.034000002	-9	0
2	0	61060	2004	0.103	10305	23717	0.916000009	8399000	0	7579000	10025000	591000	1075000	0.030999999	0.004	0.014	0.002	0.006	0.034000002	-8	0
2	0	61060	2005	0.103	10305	23717	0.916000009	11031000	0	7903000	10156000	607000	1179000	0.030999999	0.004	0.014	0.002	0.006	0.034000002	-7	0
2	0	61060	2006	0.103	10305	23717	0.916000009	3011771.72	0	9094227.44	10468167.25	664290.89	1101069.92	0.030999999	0.004	0.014	0.002	0.006	0.034000002	-6	0
2	0	61060	2007	0.103	10305	23717	0.916000009	3203815	0	9619444.85	10726963.78	690866	1081648.25	0.030999999	0.004	0.014	0.002	0.006	0.034000002	-5	0
2	0	61060	2008	0.103	10305	23717	0.916000009	3020472.5	0	10073753.97	10616722.34	763043.5625	987305.0625	0.030999999	0.004	0.014	0.002	0.006	0.034000002	-4	0
2	0	61060	2009	0.103	10305	23717	0.916000009	2887436	0	9885474	10912414	764228.6875	998662.9375	0.030999999	0.004	0.014	0.002	0.006	0.034000002	-3	0
2	0	61060	2010	0.103	10305	23717	0.916000009	2837042.25	0	10036204	11101880	796577.4375	891253.5625	0.030999999	0.004	0.014	0.002	0.006	0.034000002	-2	0
2	0	61060	2011	0.103	10305	23717	0.916000009	2557497	0	9618948	10836325	807410.1875	805105	0.030999999	0.004	0.014	0.002	0.006	0.034000002	-1	0
2	0	61060	2012	0.103	10305	23717	0.916000009	2649208	0	10057190	10816331	744286.125	975364.875	0.030999999	0.004	0.014	0.002	0.006	0.034000002	0	1
2	1	61060	2013	0.103	10305	23717	0.916000009	2591971.5	0	9563853	10901941	653757.5625	1001285.563	0.030999999	0.004	0.014	0.002	0.006	0.034000002	1	1
2	0	61060	2014	0.103	10305	23717	0.916000009	2558871	0	9819144	10924702	687290.25	914630.9375	0.030999999	0.004	0.014	0.002	0.006	0.034000002	2	1
2	0	61060	2015	0.103	10305	23717	0.916000009	2918661.75	0	9860832	10668840	745004.625	947045.875	0.030999999	0.004	0.014	0.002	0.006	0.034000002	3	1
2	0	61060	2016	0.103	10305	23717	0.916000009	2996694.75	0	9794390.49	10622962	730040.4375	1018672.063	0.030999999	0.004	0.014	0.002	0.006	0.034000002	4	1
1	0	61190	1995	0.262	5446	17149	0.797999978	3984000	0	1496000			790000	0.128999993	0.012	0.003	0	0.01	0.093000002	-3	0
1	0	61190	1996	0.262	5446	17149	0.797999978	4327000	0	1654000			732000	0.128999993	0.012	0.003	0	0.01	0.093000002	-2	0
1	0	61190	1997	0.262	5446	17149	0.797999978	4164000	0	1748000			653000	0.128999993	0.012	0.003	0	0.01	0.093000002	-1	0
1	0	61190	1998	0.262	5446	17149	0.797999978	3980000	0	1890000			516000	0.128999993	0.012	0.003	0	0.01	0.093000002	0	1
1	1	61190	1999	0.262	5446	17149	0.797999978	4380000	653000	1921000			580000	0.128999993	0.012	0.003	0	0.01	0.093000002	1	1
1	0	61190	2000	0.262	5446	17149	0.797999978	4882000	339000	2087000			613000	0.128999993	0.012	0.003	0	0.01	0.093000002	2	1
1	0	61190	2001	0.262	5446	17149	0.797999978	5200000	383000	2087000			645000	0.128999993	0.012	0.003	0	0.01	0.093000002	3	1
3	0	63010	1995	0.029	24268	56955	0.888999999	17417000	2049000	38854000			4576000	0.059	0	0.030999999	0.001	0.002	0.017000001	-17	0
3	0	63010	1996	0.029	24268	56955	0.888999999	18600000	0	39254000			5011000	0.059	0	0.030999999	0.001	0.002	0.017000001	-16	0
3	0	63010	1997	0.029	24268	56955	0.888999999	19051000	0	39639000			5167000	0.059	0	0.030999999	0.001	0.002	0.017000001	-15	0
3	0	63010	1998	0.029	24268	56955	0.888999999	17819000	0	39986000			5362000	0.059	0	0.030999999	0.001	0.002	0.017000001	-14	0
3	0	63010	1999	0.029	24268	56955	0.888999999	18542000	299000	45490000			5764000	0.059	0	0.030999999	0.001	0.002	0.017000001	-13	0
3	0	63010	2000	0.029	24268	56955	0.888999999	19968000	265000	46818000			6289000	0.059	0	0.030999999	0.001	0.002	0.017000001	-12	0
3	0	63010	2001	0.029	24268	56955	0.888999999	21158000	0	47230000			6380000	0.059	0	0.030999999	0.001	0.002	0.017000001	-11	0
3	0	63010	2002	0.029	24268	56955	0.888999999	22949000	96000	49201000			7775000	0.059	0	0.030999999	0.001	0.002	0.017000001	-10	0
3	0	63010	2003	0.029	24268	56955	0.888999999	25194000	0	50445000			7676000	0.059	0	0.030999999	0.001	0.002	0.017000001	-9	0
3	0	63010	2004	0.029	24268	56955	0.888999999	26065000	91436	52038000	28759000	4248000	7687000	0.059	0	0.030999999	0.001	0.002	0.017000001	-8	0
3	0	63010	2005	0.029	24268	56955	0.888999999	27846000	106000	59572000	29368000	4115000	7323000	0.059	0	0.030999999	0.001	0.002	0.017000001	-7	0
3	0	63010	2006	0.029	24268	56955	0.888999999	10662413.88	2500	62999367.47	30009801.63	4077815.01	7102199.62	0.059	0	0.030999999	0.001	0.002	0.017000001	-6	0
3	0	63010	2007	0.029	24268	56955	0.888999999	10735703	0	65741307.55	30309018.44	4042780.5	7140422.5	0.059	0	0.030999999	0.001	0.002	0.017000001	-5	0
3	0	63010	2008	0.029	24268	56955	0.888999999	10415049	0	66874515	30691377.13	4090101	6910123	0.059	0	0.030999999	0.001	0.002	0.017000001	-4	0
3	0	63010	2009	0.029	24268	56955	0.888999999	8465509	0	65004924	31433018	4239693	6848101.5	0.059	0	0.030999999	0.001	0.002	0.017000001	-3	0
3	0	63010	2010	0.029	24268	56955	0.888999999	8273674.5	0	66416800	32440556	4017409	8115608	0.059	0	0.030999999	0.001	0.002	0.017000001	-2	0
3	0	63010	2011	0.029	24268	56955	0.888999999	8465615	0	62580564	31610444	4112879	8899107	0.059	0	0.030999999	0.001	0.002	0.017000001	-1	0
3	0	63010	2012	0.029	24268	56955	0.888999999	9250919	0	59867148	32054440	4194359.5	9883254	0.059	0	0.030999999	0.001	0.002	0.017000001	0	1
3	1	63010	2013	0.029	24268	56955	0.888999999	9626380	0	63301844	33503330	4254115.5	9623771	0.059	0	0.030999999	0.001	0.002	0.017000001	1	1
3	0	63010	2014	0.029	24268	56955	0.888999999	9750481	0	66473112	33005792	4323667.5	9226825	0.059	0	0.030999999	0.001	0.002	0.017000001	2	1
3	0	63010	2015	0.029	24268	56955	0.888999999	10841603	0	66392316	32728128	4427470.5	8902802	0.059	0	0.030999999	0.001	0.002	0.017000001	3	1
3	0	63010	2016	0.029	24268	56955	0.888999999	11216711	0	67141121.09	32428580	4632808	8419193	0.059	0	0.030999999	0.001	0.002	0.017000001	4	1
2	0	63020	1995	0.147	12739	25243	0.746999979	10223000	805000	3213000			1336000	0.192000002	0.004	0.01	0.001	0.006	0.083999999	-3	0
2	0	63020	1996	0.147	12739	25243	0.746999979	10118000	0	5541000			1222000	0.192000002	0.004	0.01	0.001	0.006	0.083999999	-2	0
2	0	63020	1997	0.147	12739	25243	0.746999979	8684000	0	5830000			1234000	0.192000002	0.004	0.01	0.001	0.006	0.083999999	-1	0
2	0	63020	1998	0.147	12739	25243	0.746999979	8504000	0	6108000			1341000	0.192000002	0.004	0.01	0.001	0.006	0.083999999	0	1
2	1	63020	1999	0.147	12739	25243	0.746999979	8850000	1167000	6411000			1294000	0.192000002	0.004	0.01	0.001	0.006	0.083999999	1	1
2	0	63020	2000	0.147	12739	25243	0.746999979	8635000	1924000	6675000			1279000	0.192000002	0.004	0.01	0.001	0.006	0.083999999	2	1
2	0	63020	2001	0.147	12739	25243	0.746999979	9352000	585000	6958000			1644000	0.192000002	0.004	0.01	0.001	0.006	0.083999999	3	1
2	0	63020	2002	0.147	12739	25243	0.746999979	10555000	1176000	7205000			1587000	0.192000002	0.004	0.01	0.001	0.006	0.083999999	4	1
2	0	63020	2003	0.147	12739	25243	0.746999979	9652000	1379000	7663000			2953000	0.192000002	0.004	0.01	0.001	0.006	0.083999999	5	1
2	0	63020	2004	0.147	12739	25243	0.746999979	9583000	1633000	7865000	8932000	1050000	2103000	0.192000002	0.004	0.01	0.001	0.006	0.083999999	6	1
2	0	63020	2005	0.147	12739	25243	0.746999979	9829000	1672000	8292000	8951000	1065000	2165000	0.192000002	0.004	0.01	0.001	0.006	0.083999999	7	1
2	0	63020	2006	0.147	12739	25243	0.746999979	4600140.1	1793538.02	8809570.03	9200457.16	1128957.61	1826098.94	0.192000002	0.004	0.01	0.001	0.006	0.083999999	8	1
2	0	63020	2007	0.147	12739	25243	0.746999979	4867548	1750554.75	9404151.15	8912400.17	1091812.875	1905875.75	0.192000002	0.004	0.01	0.001	0.006	0.083999999	9	1
2	0	63020	2008	0.147	12739	25243	0.746999979	4873087.5	2047155.625	9850208.39	8836037.38	1095045.75	1823492.625	0.192000002	0.004	0.01	0.001	0.006	0.083999999	10	1
2	0	63020	2009	0.147	12739	25243	0.746999979	4533717	2357946.5	9589544	9102089	1105592.375	1725455	0.192000002	0.004	0.01	0.001	0.006	0.083999999	11	1
2	0	63020	2010	0.147	12739	25243	0.746999979	4384079	2873707.5	9886841	9336633	896677.4375	2839609.25	0.192000002	0.004	0.01	0.001	0.006	0.083999999	12	1
2	0	63020	2011	0.147	12739	25243	0.746999979	4570744	2321377	9192711	8822077	887415.375	2785594.75	0.192000002	0.004	0.01	0.001	0.006	0.083999999	13	1
2	0	63020	2012	0.147	12739	25243	0.746999979	4493433.5	2140713.5	8645665	8414466	909635.3125	2441448	0.192000002	0.004	0.01	0.001	0.006	0.083999999	14	1
2	0	63020	2013	0.147	12739	25243	0.746999979	4073647	2060888.375	8245707	8502301	870003.3125	2865467.5	0.192000002	0.004	0.01	0.001	0.006	0.083999999	15	1
1	0	63020	2014	0.147	12739	25243	0.746999979	4101138.75	2096662.125	7994006.5	7820976	851301.0625	2344418.75	0.192000002	0.004	0.01	0.001	0.006	0.083999999	16	1
3	0	63030	1995	0.349	36893	78797	0.444000006	22902000	65000	18383000			4153000	0.412	0.008	0.032000002	0	0.056000002	0.128000006	-1	0
3	0	63030	1996	0.349	36893	78797	0.444000006	20359000	25000	22764000			3946000	0.412	0.008	0.032000002	0	0.056000002	0.128000006	0	1
3	1	63030	1997	0.349	36893	78797	0.444000006	24404000	39000	23748000			3703000	0.412	0.008	0.032000002	0	0.056000002	0.128000006	1	1
2	0	63030	2016	0.349	36893	78797	0.444000006	3988009.75	0	28101911.17	7965990	2872109.5	3414846.75	0.412	0.008	0.032000002	0	0.056000002	0.128000006	22	1
2	0	63050	1995	0.034	12555	27497	0.884000003	7241000	0	2275000			1046000	0.078000002	0.001	0.021	0	0.003	0.061999999	-18	0
2	0	63050	1996	0.034	12555	27497	0.884000003	7739000	0	4644000			1343000	0.078000002	0.001	0.021	0	0.003	0.061999999	-17	0
2	0	63050	1997	0.034	12555	27497	0.884000003	8081000	0	4721000			1514000	0.078000002	0.001	0.021	0	0.003	0.061999999	-16	0
2	0	63050	1998	0.034	12555	27497	0.884000003	7121000	0	4877000			1379000	0.078000002	0.001	0.021	0	0.003	0.061999999	-15	0
2	0	63050	1999	0.034	12555	27497	0.884000003	7341000	0	5085000			1612000	0.078000002	0.001	0.021	0	0.003	0.061999999	-14	0
2	0	63050	2000	0.034	12555	27497	0.884000003	7924000	0	4948000			1597000	0.078000002	0.001	0.021	0	0.003	0.061999999	-13	0
2	0	63050	2001	0.034	12555	27497	0.884000003	8558000	186000	5181000			1727000	0.078000002	0.001	0.021	0	0.003	0.061999999	-12	0
2	0	63050	2002	0.034	12555	27497	0.884000003	9025000	212000	5740000			1949000	0.078000002	0.001	0.021	0	0.003	0.061999999	-11	0
2	0	63050	2003	0.034	12555	27497	0.884000003	9881000	211371	5993000			1885000	0.078000002	0.001	0.021	0	0.003	0.061999999	-10	0
2	0	63050	2004	0.034	12555	27497	0.884000003	10054000	204466	6322000	12241000	1531000	1931000	0.078000002	0.001	0.021	0	0.003	0.061999999	-9	0
2	0	63050	2005	0.034	12555	27497	0.884000003	11026000	229000	7192000	12246000	1590000	2301000	0.078000002	0.001	0.021	0	0.003	0.061999999	-8	0
2	0	63050	2006	0.034	12555	27497	0.884000003	3803464.57	210633	6955372.74	12516749.83	1727914.48	2230701.89	0.078000002	0.001	0.021	0	0.003	0.061999999	-7	0
2	0	63050	2007	0.034	12555	27497	0.884000003	4069313	189954	7343569.79	12729706.5	1549911.75	2319531.25	0.078000002	0.001	0.021	0	0.003	0.061999999	-6	0
2	0	63050	2008	0.034	12555	27497	0.884000003	3957982.75	205850	7589455	12658975.87	1697825.125	2294001.5	0.078000002	0.001	0.021	0	0.003	0.061999999	-5	0
2	0	63050	2009	0.034	12555	27497	0.884000003	4120139.5	188879	7420379.5	13081493	1716798	2163970.25	0.078000002	0.001	0.021	0	0.003	0.061999999	-4	0
2	0	63050	2010	0.034	12555	27497	0.884000003	4307861	250003.7656	7703477	13256222	1738490.75	2237121	0.078000002	0.001	0.021	0	0.003	0.061999999	-3	0
2	0	63050	2011	0.034	12555	27497	0.884000003	4100181.75	235545.2344	7199582.5	14124668	1726392	2440839.25	0.078000002	0.001	0.021	0	0.003	0.061999999	-2	0
2	0	63050	2012	0.034	12555	27497	0.884000003	4289677	218029	7240379	13646134	1665626	2170781	0.078000002	0.001	0.021	0	0.003	0.061999999	-1	0
2	0	63050	2013	0.034	12555	27497	0.884000003	4303294.5	191131	7088853	14034429	1791939.625	2305636.25	0.078000002	0.001	0.021	0	0.003	0.061999999	0	1
2	1	63050	2014	0.034	12555	27497	0.884000003	4597740.5	208045	7238230.5	14633070	1787494.625	2383870.25	0.078000002	0.001	0.021	0	0.003	0.061999999	1	1
2	0	63050	2015	0.034	12555	27497	0.884000003	5250607	218323	7404603	15548010	1976864.25	2732078.5	0.078000002	0.001	0.021	0	0.003	0.061999999	2	1
2	0	63050	2016	0.034	12555	27497	0.884000003	5343094	292488	10393014.84	16502912	2020582.75	2848469.5	0.078000002	0.001	0.021	0	0.003	0.061999999	3	1
3	0	63060	1995	0.131	35843	70681	0.277999997	20518000	789000	52036000			3772000	0.671999991	0.001	0.017999999	0	0.007	0.079000004	0	1
3	1	63060	1996	0.131	35843	70681	0.277999997	23273000	0	54052000			4394000	0.671999991	0.001	0.017999999	0	0.007	0.079000004	1	1
3	0	63060	2014	0.131	35843	70681	0.277999997	6785172.5	1320073	48792828	27129194	4033913.25	3969313.25	0.671999991	0.001	0.017999999	0	0.007	0.079000004	23	1
3	0	63060	2015	0.131	35843	70681	0.277999997	7788344	1320294	47822444	26038368	4084395.25	4029355.5	0.671999991	0.001	0.017999999	0	0.007	0.079000004	24	1
3	0	63060	2016	0.131	35843	70681	0.277999997	7699361	1253688.875	47803371.9	25473830	4303302.5	3613717.25	0.671999991	0.001	0.017999999	0	0.007	0.079000004	25	1
1	0	63090	1995	0.242	5413	12048	0.791999996	2763000	0	2386000			786000	0.114	0.003	0.045000002	0	0.002	0.07	-18	0
1	0	63090	1996	0.242	5413	12048	0.791999996	3154000	0	3148000			814000	0.114	0.003	0.045000002	0	0.002	0.07	-17	0
1	0	63090	1997	0.242	5413	12048	0.791999996	3324000	0	3163000			850000	0.114	0.003	0.045000002	0	0.002	0.07	-16	0
1	0	63090	1998	0.242	5413	12048	0.791999996	2930000	0	3221000			763000	0.114	0.003	0.045000002	0	0.002	0.07	-15	0
1	0	63090	1999	0.242	5413	12048	0.791999996	3013000	0	3309000			787000	0.114	0.003	0.045000002	0	0.002	0.07	-14	0
1	0	63090	2000	0.242	5413	12048	0.791999996	3229000	0	3608000			941000	0.114	0.003	0.045000002	0	0.002	0.07	-13	0
1	0	63090	2001	0.242	5413	12048	0.791999996	3489000	0	3697000			941000	0.114	0.003	0.045000002	0	0.002	0.07	-12	0
1	0	63090	2002	0.242	5413	12048	0.791999996	3716000	0	3583000			1108000	0.114	0.003	0.045000002	0	0.002	0.07	-11	0
1	0	63090	2003	0.242	5413	12048	0.791999996	3971000	0	3869000			992000	0.114	0.003	0.045000002	0	0.002	0.07	-10	0
1	0	63090	2004	0.242	5413	12048	0.791999996	4108000	0	3954000	5228000	1022000	1003000	0.114	0.003	0.045000002	0	0.002	0.07	-9	0
1	0	63090	2005	0.242	5413	12048	0.791999996	4603000	0	4021000	5335000	1095000	960000	0.114	0.003	0.045000002	0	0.002	0.07	-8	0
1	0	63090	2006	0.242	5413	12048	0.791999996	1719752.08	0	4153534.92	5638863.82	1054667.12	893088.96	0.114	0.003	0.045000002	0	0.002	0.07	-7	0
1	0	63090	2007	0.242	5413	12048	0.791999996	1780539.5	0	4651102.69	5941045.93	1053979.875	915866	0.114	0.003	0.045000002	0	0.002	0.07	-6	0
